UTTERANCE,LABEL
i got the triangle the bird with the dangly things the sideways house and the sideways sailboat,0
got it,1
okay i have the rabbit laying down then the like loch ness monster boat looking thing and then the rabbit standing on its hind legs and the like dog thing i dont know its like standing on one leg,0
got it,1
okay i have the sailboat the letter c the pyramid and the pipe,0
got it,1
okay i have the snake then the big turkey and then the x and then the seal,0
got it,1
i have the x then the like weird dog cat thing or whatever that has like points and the rabbit on its hind legs and then the squirrel,0
got it,1
okay i have the big turkey and the i have the big turkey and then the bird that has the two triangles for wings and then the like pyramid looking bird and then the x,0
got it,1
okay have like the squirrel and then the stingray then the bird flying down and then the funny cat thing,0
got it,1
okay i have the triangles facing down and the rocket ship pointing to the right then the cat and then like flying animal some sort,0
got it,1
okay i have the boat with a little triangle the yacht then the arrow and a bunch of triangles and then the pyramid on its side,0
got it,1
okay i have the person coming from the left hand corner and theyre holding a triangle then the person thats upside down like reading a book on their knees and then the person with like a really odd shaved triangle body and then the person upside down and its like running,0
got it,1
ok i have the yacht the palm tree the saw and the boat with a house on it,0
got it,1
i have the pipe then the mountains with the tunnel through it then the saw then the other like shape is like missing two corners,0
is the pipe first,1
yeah,0
okay got it,1
ive the stingrays then the like squirrel thing then the bird flying down and then the snake,0
okay what are the first two again,0
i have the stingray then the like squirrel looking thing i dont know and then the bird and then the snake,0
thanks i got it,1
again my first ones the flying bird then the vulture then the upside down flamingo and the x,0
got it,1
okay i have the person that like takes up most of the space and theyre like knees touching the top uh closer to the right hand corner and their head in the left hand corner then the like lady with the dress shes holding a triangle then the arrow pointing to the left and then the person whos like has like theyre like theyre bent at their like waist and theyre holding a triangle out,0
got it,0
okay did you press done,1
oh i have a new one,0
oh sorry i didnt realize that it had changed okay i have um a flying bird then the seal then the upside down flamingo and then the rooster,0
i got it,1
i have the loch ness monster thing its like with the flat side on the bottom and then the same picture but its like rotated ninety degrees so the flat sides on the left hand side and then the stingray and then the kangaroo,0
got it,1
ok i have the arrow pointing right then the seal then the sailboat and the cliff,0
got it,0
ive the snake then the upside down flamingo than the flying bird with two triangle wings and then the swan,0
got it,1
ive the oh god um the dog that has like a flat nose it looks like it ran into a wall and then i have the like like animal thats like standing on one leg and it has like the like its head is closer to the top left hand corner and then the like really likeit kinda looks like a messed up squirrel it has like oh god i dont know its like really big and it takes up most of the space and it only has like one two little triangles for like legs and then the thing that looks like a cat or something like sitting in a tree ,0
so the first one has its nose on the right,0
yeah and it has like four legs,0
okay i got it,0
can you hear me,0
yep,0
ok my first ones the bunny laying down then the dog like on its hind legs then the fox laying down and then the bear,0
got it,1
my first one is the sailboat with three sails the upside down candle the boat with one sale then the small boat with the triangle big triangle on the bottom and a smaller on the top,0
got it,1
okay i have that cat then the loch ness monster thing and the arrow pointing down and then the stingray,0
got it,1
first is the step then the christmas tree the house with the chimney and then the sailboat,0
could you say the first two again,0
first one is the step and then the second one is a christmas tree,0
okay got it,1
my first one is the rocket ship going down then the arrow going down then the fish and the cat lying down and a fox laying down,1
got it,1
first ones my bad but the first one is the drag racer then the person taking the factory then the upside down person,0
got it,0
okay the first one i have is the arrow pointing left then the trapezoid then the like cat head or origami thing just a second,0
okay the third one is like the cat head and then the stripe with the dots,1
got it,0
first one is the blurry person looks like the ladies in a dress then the fetal position with the head at the bottom then the fetal position with the head at the top and then a square body person,0
got it,1
okay my first ones like the squirrel and then the cat and then the funny dog with a square snout and then the regular dog rotated left,0
got it,1
first one is the sailboat with the sails on the left the upside down palm tree the saw or the cone and then a mountain with the cave,0
got it,1
okay my first on the arrow pointing right then the sailboat thing and the seal and the cliff,0
got it,1
first one is christmas tree second is the pipe the sailboat and then the big blob,0
got it,0
okay i have the arrow pointing up then the dog that looks like its prancing or something has like pointy feet and then the dog with a square snout and then the block,0
got it,1
the first is a lady in a dress with arms up second is the lady in the draft with no arms then the square body guy and then my last is the shark person,1
ok am is can you just go through those again im sorry,0
yeah the first person is the lady in a dress with the arms up second is a lady in a dress with no arms third is the triangle body guy and then the last one is the shark person,0
okay thanks,1
i got it,0
okay my first one is the dog with four legs and then the other dog with just three legs and then the stingray pointing left and the stingray upright pointing up,0
got it,1
first one is the one with the arrow facing up then the sideways mountain with the cave the triangle with the two rectangles taken out and then a triangle the regular triangle facing left,0
got it,1
okay i have this sailboat then the saw then the one with the arrow and the apple,0
got it,1
first one is the penguin penguin looking person the lady in a dress with no arms but her head is at the top third is a lady in dress with no arms but her hand is on the right and my last one is a square body berson,0
got it,1
okay i have the um bird thats flying and it has like a bent neck and then the same kind of bird um but it has a triangle for a tail and then the vulture and then the duck,0
got it,1
first one is the person with the triangle body guy second is a lady in the arms with lady in a dress with no arms the upside down person with the long sleeves and then my last one is the fetal position,0
got it,1
okay have the rectangle with a slice cut off then the yacht then the sailboat and the bridge,1
my first one is the vase then the triangle then the one with the arrow facing up and then a bridge,0
okay i have the bird flying down then the dog then the block and the x,1
first one is the swan the upside down flamingo then the pyramid bird and then the road runner,0
um windmill them the hammer the cliff and then the square with the pointy thing is coming out,0
got it,1
first is upset upside down flamingo then the the bird with its wings spread apart but hes upside down the yeah hes upside down then the same shape but hes rotated to the left and then the upside down bird with two feet,0
got it,1
i first one hold on,0
first one is the weird looking shape kind of like a key you kinda say then the six sided diamond then the bridge and then the triangle,0
got it,1
ok have um the guy with holding like a tray then the one with the arrow pointing down the fetal position and then the other guy facing down,0
got it,1
first one is the bunny laying down the dog with a square head then the bunny laying down what his ears on the right side and then the last one is the dog with the square snout,0
okay got it,1
okay i have the six sided diamond then the yacht then the apple and then the key looking thing,0
got it,0
the first one is the big block then the parallelogram with the speckles in the top right and bottom left the sailboat and the bridge,1
got it,0
ok i have the normal dog thats facing down then the other dog with the square snout then the loch ness monster and the rocket ship or arrow pointing right,0
got it,1
first one is the giraffe the the bunny laying down the dog and then the arrow facing up,1
got it,0
my first one is the arrow facing up the sailboat the triangle with the two rectangles taken out and then the jagged edge looking thing,0
got it,1
okay i have the cat head then the letter b then the sailboat and the stripe,0
got it,1
