UTTERANCE,LABEL
I have the arrow the guy with a square body the guy with the rectangle body and then the guy kicking,0
gotcha,0
Ive got the biggest bird with like the dig triangle back looking up the raven upside down duck and then the snake,0
got it,1
i have the boat then the trapezoid and parallelogram the house and then the bent thing,0
got it,0
Ive got the fat road runner then the turkey then the one with the flat side on the top and then the weird like kind of abstract upside down flamingo sorta,0
ok got it,0
ok I have the woman in the dress the guy crouching rectangle body and triangle body,1
sorry I got the last two um is the lady dancing first or second,0
shes first,0
got it,0
um the squares with the triangles coming out of the bottom then the sideways sailboat then the like upside down boat with the rectangle and then the last one is also a sideways sailboat but the last sailboat has three triangles,0
got it,0
I have this skinny vulture the fat vulture the swan and then the abstract,0
got it,1
I got turkey left upside down flamingo flamingo sideways and then the snake,0
got it,1
I have the fish the fox laying down the block and the bird flying down,0
got it,1
upsidedown bowl a square with the triangle stuff coming out sideways bowl house,0
got it,0
ok I have the lady in the dress the guy with a square body the guy with his like knee up and then the guy bending over,0
you said the third was a guy like lifting his leg up,0
right,0
got the shark,0
one second Im getting a query,1
all right sorry um the shark the snake the weird dog horse thing and then the rocket ship,0
