UTTERANCE,LABEL
okay I have the guy and a bicycle the guy upside down and the guy bending over holding a triangle and then the guy with the big sleeves,0
got it,1
got the whale the stingray and dog whale stingray x and the dog,0
got it,1
and again the house or the chimney the cliff the sailboat and the tree,1
I got the weird looking not so duck a duck first and then the second one is the house third one is like the third one so light travels oik with like the one parallelogram sale and then the last one is the square with the spiky stuff coming,0
got it,0
you hear me,0
okay my first ones the bunny and then the dog on all fours and then the dog on its hind legs and then the loch ness monster,0
is the dogon all fours and then on its hind leg right,1
got it  ,0
I have the vulture the vulture and then the me or peacock thing with the square about trying the with the triangle body and then the rubber duck and then the turkey,0
got it ,1
I have the rat squirrel thing and then the arrow pointing up and then the fox and the other like dog shape,1
okay I have this seal the flying bird the loch ness monster thing and the turkey,0
yeah can you just repeat those sorry,0
okay I have the seal then the flying bird and then the loch ness monster thing and the turkey,0
okay got it,1
I have the apple and then the boat thyats upside down and the rectangle missing corner and then the mountains at the bridge through it,0
got it ,1
okay I have the key and then the pyramid with two cut out the ball with the trial angle and the barn,0
was your key first or second,0
got it ,1
okay I have the rabbit laying down in the fox lying down love fox on its hind legs and then the dog its like on its hind,0
got it ,1
I have the iron and then the boat has four triangles on top and then the cake and upside down boat,0
got it ,1
okay I have the pipe the sideways so the upright but with the house on it and the slope,0
got it ,1
I have the bow on its side with thetwo sails in the same boat but its upside down and then like stripe and the sea,0
got it ,0
I pressed done,1
mine is like stuck but I have the seal then the boat with one sail then the boat has like want to sales but the one big sail has like has like a rip in it the last boat has to try and they both facing the same way,1
okay I have the boat then the square with the pointy things coming out then the seal then the pm pyramid with the two cut outs,0
I got it,1
I have the fetal position the person with no arms and then the flying like dragon thing and and the person running and they have like a cape or something because theres like a triangle coming out of their back,0
okay got it,1
and I have this saw the boat the arrow and the bridge,1
I have a stripe in the pipe then the speedboat then the nut shell,0
got it ,1
ok I have the upright sailboat the sideways sailboat  the thumb tack and then the strange shape,0
got it ,1
I have the person like the cape the numbers and doing a nosedive then a verse in upside down doing the splits and the person like on their tip dont walk like dancing almost,0
got it ,1
I have the sideways sailboat the house with the tree the upright sailboat and then the other thing,0
got it ,1
I have the cake then the upside down boat in the right side up then the seal,0
got it,1
okay I have the boat they seal the arrows and the other thing,0
got it,1
I have the like bridge with the two holes in it then the like a house big of black and the apple and then the mountains with a tunnel through it,0
got it ,1
ok I have the rectangle with a slice cut off the palm tree the stripe and the bridge,0
got it,1
I have the like rubber duck then the turkey then the sanke then the x,0
got it ,1
I have the like big like the barn looking thing and an upside down umbrella and then the pipe and then the bridge thing,0
got it ,1
okay and I have that at apple then the arrow  then the barn and then the mountains with the tunnel,0
got it,1
okay I have the house  rotated to the left the hammer the sailboat and the double arrows,0
got it,0
I pressed done,0
I did too its just stuck,1
I have the Eiffel Tower then the boat then the vase then the like stairs,0
got it ,1
I have the x and the like cat stuck in a tree and llama llama like rat squirrel thing,0
got it,1
I have the road runner then the duck with the it then the rubber duck is head is closer to the bottom right hand corner and hten the same duck but its like upside down,0
got it ,1
okay I have the boat with the house on it then the yacht and then the boat with the like chimney thing and then the apple ,0
got it ,1
I have the rubber duck and then the upside down swan and the flamingo in the swan thats like on its side,0
got it ,1
okay I have the flamingo pyramid bird thing the x and the flying bird,0
got it,1
I have the umbrella upside down then the boat than the rectangle missing a corner and then the key,0
got it ,1
I have the stair like the on stair then the boat with the two triangles sales that are facing the same way and then a boat thats on its side as one big triangle and a little one and then the rewind ,0
got it ,1
I have the seal and the like a bird that has the triangle but its facing the right way and then the turkey and then the sideways a bird has a big triangle body,1
ok hand that Travis Roy then parallelogram the square with the pointy things coming out the sideways house with a chimney and then the boot ,0
got it ,1
I have the vulture like the fatter or the thinner of the vultures and then the turkey than a snake than the fat vulture,0
got it ,0
