UTTERANCE,LABEL
whose turn is this one looks like a bunny or scissors a speedboat a furry and an apple,0
it looks like he has ears and its got like a diamond head almost,0
have you seen a skeleton key looked just like it,0
upside down man walking man walking uphill man woman,0
only upside guy upside down guy and then the guy walking down hill yeah the guy walking up hill and then the last ones a woman,1
the first ones flying up,0
okay got that,1
a hummingbird a frigging vulture what is that thing and then the loch ness monster and then the crab,1
got the dragon the vulture the upside down loch ness monster and then the raptor,0
youve been getting these all wrong I got the dragons and got the crow I got the loch ness monster and the raptor,0
and then the sailboat,0
yeah ok got that,1
swan dragon vulture hummingbird,0
got it,1
gotta goat gotta stingray got a fish got a dog or the weird shape i dont know,0
a goat it looks like it has a triangle for a head,0
this ones looks like a goat it has upside down triangle on its head and then the stingray,0
okay I got that,1
okay palm tree person key and then a missing side,0
palm tree and then the person it looks like a person standing up like a snowman a key and then the shape with the missing piece,0
ok I think I got that,0
yeah definitely got that,1
so I got a bridge a speedboat a sailboat and then the apple the sailboat looks like a house on it right whatever to do boat,0
yeah its got a bite out of it,0
got it,1
got a boat got a shark got a windmill and then I got avalanche,0
got it,1
spaceship um baseball field a sailboat and then Abraham Lincoln head so spaceship baseball fields sail ship and then the Abraham Lincoln,0
okay I got that,1
got a kangaroo I got the new shape I got the bunny end then I got a fish,0
got it,1
a vase got a tree with no branches an arrow and then the shark,0
oh the vase and the candlestick,0
got it,1
see Chinese man running up the hill man dog man and then that guy is on a bicycle thats cool,0
yeah it I looks like hes wearing a chinese hat to me,0
I have the trent small triangle man for a second and then the guy with his foot kicking up for the third one and then the other guys on the bike it looks like,0
got it,0
I got hoofprint I got sailboat I got a house I got a sideways sailboat,0
got it,1
lets see got a boat upside down boat windmill and a feather,0
got it,1
hand puppet kinky tail fox and then the stingray,1
got it,1
lets see duck flamingo crab uh hummingbird,0
got it,1
a duck flying bird a dragon with the triangle wings and then the swan,1
got it,1
cake a boat an arrow and a sideways sailboat,0
got it,1
I got an avalanche triangle diamond uh candle and then the ship,0
have a palm tree a triangle a speed boat and then a sailboat,0
got it,1
a got a raptor a duck a flying bird and then a rooster,1
got it,1
upside down sideways handkerchief woman then a sideways a person and then the handkerchief right side up,0
yeah upside down butler,0
can you say that again,0
got it,1
I got a cat a bunny a turtle and a dog,0
I have two dogs the first one going down,0
and then the robot dog looks like it has an open mouth,0
is that the last one right,0
okay I got it,1
I got a stop sign a slope a b and a boat,0
got it,1
lets see I got half a tree a slope a boat and a pot,0
got it,1
get a turkey a crow a duck and a sea serpent,0
got it,1
ok raptor flamingo monster flying bird,0
I got the raptor which has got the long tail and then I got the flamingo and then I got the new monster sea monster and then the big flying bird,0
got it,1
okay shark sideways sailboat upside down boat and then a sideways  three sailboat,0
got it,1
had so many so many things in my head uh flying bird an upside down flamingo sideways flamingo and then a sea serpent,0
got it,1
I got a pot with a big side down I got the shark I got a pot sideways with the big side to the right and then I have the house,0
got a fish a sea serpent a ram and then a rocket ship,1
got it,1
I got a giraffe a shark a ram and some weird looking dog,0
got it,1
handkerchief pizza man butler and the woman model woman walking down,0
thank you got it,1
okay I gots the alpaca uh prairie dog a ram and a bunny,0
always think it looks like an armadillo for some reason I got it,1
got a rupee a c a se- a speed boat then a sailboat,0
got it ,1
okay I got a hummingbird upside down flamingo a fat crow and upside down flying bird,0
rocket and then sailboat,0
okay got it,1
okay I got a Eiffel Tower uh nacho dance a big sailboat and then a house,0
yeah I heard it was like a nacho dance or something,0
got it,1
sideways cave a pot a boat and then a apple,0
okay I gots me fat crow sitting on top of a flamingo which is looking at the duck which is looking at the flamingo looking back at it,0
that last ones the sideways flamingo,0
got it,0
a guide your assets was in a tornado which got thrown into a ocean with a turtle which got eaten by a sea monster,1
got it,1
have this fish swimming up the stream and it met this dog which they both got a rocket ship and flew to mars and met a ram,1
got it,0
theres a sea monster that wanted to date this sideways flamingo but the sideways flamingo was into this other flamingo that was looking at it and the flamingos that were looking at each other ignored this seal that was at the bottom,0
it was a sad story,0
the triangle boobs ran after the pizza guy and ran into a sliding guy that had a triangle body,0
ok I think I got it,1
thats okay there was a nacho dance on this boat which had hot soup sideways spilled on everybody and then they had to flipable up right side up so and spill anymore,1
I love it,1
so I wrote this camel today I saw bunny on the way I threw the bunny in the ocean where this fish swam by and I swear I saw a sea monster,0
I saw the fish and then the sea I swear I saw sea monster fish sea monster,0
got it,1
I saw this rubber ducky it bumped into this raptor and I got scared and ran away but the flamingo was watching which I dont understand why because this crab was coming right at it and didnt even see it coming,0
I love it,1
okay I had this dog it got its head cut off and this cat ran away so it wouldnt get its head cut off and then the squirrel was watching it all happen,0
aw,1
theres this big bird with a triangle foot which didnt have any friends because the big flying birds kept flying away from it and they were flying with the dragons which couldnt get eaten by the raptors down below,1
got it,1
there was this cat that had triangle years because it really like triangles which didnt like speedboats or palm trees,0
got it,1
it was this flamingo that got flipped upside down because of this hummingbird flew next to it and there was a sea serpent in the water when this happened which made everybody flip upside down and fly away,1
okay got it,1
there was a skinny crow that wish it was a flamingo because they had a bad experience with crabs and seals,0
got it,1
okay his camel had two humps which the dog was staring at and then he dropped his jaw open when he saw the two humps and wanted to swim away,0
got it,1
I wanted to take a speed boat under a bridge but it was going too fast so I had to take a houseboat so when I hit the bridge and I got to this island with all these pretty palm trees,0
got it,1
had all these arrows tell me where to go but the one arrow I followed made me walk into an avalanche which broke the pot I was holding which was full of hot soup,0
got it,1
I wanted this pet fish but my mom said I couldnt have it so I went to a petting zoo with all these rams and they had a camel there which I thought was really odd so I went home and bought a cat instead,0
um I got it,1
had this apple and I bit into it with awful so I threw it out a side of my houseboat and my dad was smoking a pipe underneath the bridge,0
I like that one,0
gots a tornado a bunny a hand puppet and a dog with a square snout,1
I got a ram a prairie dog a cat and a dog,0
the second ones standing on one foot,1
got it,1
I got a bridge parallelogram a boat and a apple,1
got it,0
is got a sail i got an arrow i got a speedboat and then i got a rupee,0
got a stingray a squirrel its got a curly tail and then I got the crab and then the monster,1
got it,1
okay gots the triangle man the waiter person on their knees and then the woman in the dress,1
does the second one have the arm behind it,0
ok got it,0
triangle apple boat and the slope,1
got it,0
lets see a boat a rupee a bridge apple,1
I gots a giraffe a dog a kangaroo and then a fox,0
okay I think I got it its the first ones a speed boat right,0
yeah were looking at the speedboat the key and the hat and the rupee ,1
ok I got a sailboat a pipe a triangle an apple,1
got it,1
I got the turkey vulture the monster the upside down bird and then the big bird flying up,0
the first ones the turkey vulture and then the sea monster then the upside down bird and then the big bird flying up,0
okay got it,1
I got upside down I got guy running with the pizza got the woman on her knees and then I got the handkerchief one,0
okay got it,1
got a boat a tepee a bridge and then a sideways sailboat,0
got it,1
I got me a house one sailboat um well I guess they call it hot soup and then the windmill and then the big sailboat,1
okay got it,1
I got a skinny crow an upside down crow a dragon and then the seal,0
got it,1
got upside down palm tree the hat dance the saw or half a tree and then the key,0
okay I got it,1
okay I got a hoof the soup the boot and then the plant,1
um I got the upside down monster the right side up normal monster the big crow and then the sea serpent upside down,0
got it,1
k I got somebody on their back pointing up person kicking up a triangle man running normally and then the last ones running down,1
got it,1
got the woman in the dress the waiter upside down guy and then the person,0
got it,1
got a rupee a pot a bridge and then the crab,0
got it,0
