UTTERANCE,LABEL
oh yeah c then pot,0
got it,0
I got seal I got crabs I got turkey going in the upper right corner and then turkey going in the upper left corner,1
got it,0
all right i got a baseball diamond i got turtle i got stingray and then i got a weirdly shaped dog,0
got it,0
I got the fat ostrich I got the dragon and I got the hummingbird and then I got the upside down girl,1
the first one is the ostrich second one is the dragon right the third one is the hummingbird it looks as a triangle for a tail and then you the upside down crow,0
i too have those,0
I got a ram I got a spotted fox I have some kind of animal standing on one foot and then,1
got it,1
I have bird with triangle for body I have flying bird downward I have loch ness monster I have crow,0
got it,1
i have dogs sitting down i have this rocket flying upwards i have upside down whale i have animal standing on one foot,1
okay,1
bad describing haley bad describing all right the first one i have is a triangle and a diamond and then i have a sailboat and then i have a pot and then i have a birthday cake,0
you mean the Russian dude or shark then yes I have it,1
yo I got the fox I got the camel I got the dog sitting and got the fish,0
yeah i gotta watch your language,1
correcto,1
i got a man holding er kind of leaning on one foot standing on one foot holding up a triangle and then i got a lady holding a handkerchief upright and i have a lady holding a handkerchief sideways and then i have a man kneeling holding a triangle,0
which ones you talking about for two and three,0
I mean-- I mean one person is holding a triangle standing on one foot and the other one you can barely see the triangle,0
guys head is the first one is guys that is towards the bottom,1
got it,1
all right i got a person with a smaller triangle body i got person upside down holding a triangle i have somebody upside upright holding a triangle and then i had the larger triangle body,1
a point bravo uh I was kinda zoning out its my fault uh what was the first one,0
all right i have the bait the big turkey flying downward to the right and then i have a small turkey flying downward just straight down and i have the another small turkey flying upward and then i have a seal,1
got it,1
i have the chipmunk i have the lhama i have the cat i have the headless dog,0
I think I got it,1
I have a man holding a triangle I have a guy running to the right I have a woman holding a triangle but the triangle still left and I have a square body dude,0
got it,1
i have a crow i have a hummingbird the one with the triangle tail and then i have the dragon and then i have the upside down raptor slash ostrich,1
I got a dog running downwards I got a dog running to the left I got a spaceship and then I got a plane flying downward,1
got it,0
I got the chipmunk I got the weird dog with the triangle as his front foot I got the ram I got the bunny,0
got it,1
I got the lady holding the handkerchief I got the guy tipping his hat on one leg I got the upside down guy running to the left with his arm straight out and the person with the triangles for boobs and butt,1
got it,1
I have the hammer Abraham Lincoln sailboat house boat,0
got it,1
I got the speed boat half a christmas tree sailboat and then triangle,0
I have upside down raptor I have Natalie Portman I have a flamingo looking backwards on one leg or pelican and then I have rubber duckie,1
got it,0
I got a vase I got a bong I have rice with chopsticks and then I have a triangle with two doors,0
got it,1
I got Natalie Portman I got a fat raptor I got a pelican and I got a fat Russell Crowe,1
got it,1
I got the goat I got the laying down bunny I have the alpaca and then I have the dog with the diamond as the tail,0
got it,1
I have dog with diamond for tail I have spaceship flying right I have dog and one foot I have crabs,0
got it,1
I have crabs I have upside down raptor I have a hummingbird I have flying bird going up diagonally,0
what are the first two,0
I got it,1
I have a sailboat Abraham Lincoln arrow tree,0
got it,1
got it,1
I got the fox I have the whatever you call that dog that yeah you youll know it the dog until left and then the dog standing on one foot,1
got it,1
I have the guy running to the right the guy tipping his hat the square body do triangle body did,0
I got the flamingo Russell crabs and then a rooster,0
got it,1
I have Eiffel Tower hot soup sailboat cake,0
got it,1
I have the woman laying on her back with arms straight up I have a guy running downwards looks like hes wearing a nightgown I got lady in a dress the arms and then I got a person holding a triangle,0
got it,1
got it,1
I have the camel turkey I have the vertical rubber ducky upside down loch ness monster upside down rubber ducky,0
got it,1
I have flying bird I have a crab I have flamingo I have raptor,0
got it,0
lady doing the cha cha person with the long triangle arm lady laying on her back lady with a handkerchief,0
got it,1
say the first three again,0
got it,0
alright I have a loch ness monster camel turtle dog,0
we got crab palm tree bong bridge,1
got it,0
I have Natalie I have Larry I have Russell I have raptor,1
got it,0
I have palm tree eraser arrow half a christmas tree,1
got it,0
I have rubber ducky seal Larry and then flamingo,0
got it,0
I have houseboat hammer sailboat candle,1
Roger rabbit youve got it,1
I have handkerchief lady a mermaid upside down splits lady in dress,0
got it,1
got it,1
alrighty I have upside down I have skinny Russel I have fat loch ness or not fat upside down loch ness monster fat Russel crowe and then Larry,1
got it,1
alright I have sailboat I have hero I have indian man I have weird shape,1
I have what I think it looks like an airplane flying downward I then have a dog with a triangle as his front foot then a dog on his hind legs and then a cat,1
got it,1
I have vase I have sombrero I have Jack Frost I have palm tree,0
got it,1
I got triangle I got cave I got a speedboat I got upside down sailboat,0
I have triangle cave speedboat upside down saliboat,1
got it,1
alrighty I have the sailboat with what I totally got that right thats b s alright I have the three sails and then I have the sailboat sideways the chevron and then the double sided arrow,1
all right i have russell i have natalie i have larry and i have rubber ducky,0
got it,1
alright I have a guy with an arrow as a head I have a woman running to the left a butler dude and lady with a handkerchief sideways,1
got it,0
alrighty um I dont know a name yet I was thinking Rob but well stew on that for a little bit rubber ducky a flamingo Natalie Larry,1
got it,0
speed boat Jack triangle the sailboat upside down,0
got it,1
I have dog running down I have space spaceship I have Batman and I have fish swimming downward,1
got it ,1
I have jewel or ruby then I have a ramp I have letter b I have a palm tree,0
got it,1
i have a triangle diamond a weird shape avalanche seal the second one is one is the one with the triangle sticking on the left side,1
got it,1
got it,0
I got tea kettle upside down windmill iron and upside down mountain,1
I got it,0
a flamingo a ostrich duck with two feet and the ninja star,1
I think I got it,1
I think I got it,0
I got upside down rubber ducky a flying bird with a beak facing downward another flying bird with two big triangles for wings and then an upside down swan,0
got it,1
I got a birthday cake sailboat an arrow and a smaller sailboat sideways,0
got it,1
got it,1
a palm tree triangle looks like a speedboat and then a sailboat,0
got it,1
alright I got a upside down god I cant think of it now a ostrich oh my god a upside down duck with two feet flying bird flying downward and then a rooster,1
alrighty an upside down guy holding a triangle with a diamond as a head oh god and the third one is the actual person with triangle arms running downward and the fourth one looks I even know its got a big triangle hold on,1
the fourth one is the one thats the kind of upward with the trial the diamond at the very top and the triangle to the left if that helps,0
got a cat standing up facing downward bunny laying down a turtle and that weird shape,0
a I got the huge shape its got a trapezoid and a rectangle smushed together a ramp a weirdly shaped letter B in a way and then a steamboat it looks like,1
I had a query sorry say that one more time,0
got it,1
got it,1
right the first one um its got like a triangle I dont even know its the big one bigger bird out of all of them and then the crow and then the upside down duck with two feet and the loch ness monster,0
got it,0
I got a almost an ostrich looking bird with his feet as a triangle as one triangle of why looking back flamingo the second one upside down a weirdly shaped loch ness monster upside down and then a flying bird going with his head facing the bottom left corner,0
got it,1
got it,1
I got Natalie Portman I got a hummingbird I got flamingo,0
I got natalie portman hummingbird flamingo flying bird ,0
got it,1
got it,1
I got a house sailboat hot soup symbol russian dude,1
got it,1
got it,1
I got crabs I got batman I got seal I got rubber ducky,0
got it,0
got it,1
I got hot soup I got chevron I got boot I got tree,0
got it,1
does the last one have like three kind of individual sails that can not like really connecting as much as the other one,1
I got a turkey looking thing Hayley wait until Im done talking to give them to me Jesus seal and then I got raptor fat raptor then I got a flamingo,1
got it,1
I got weird looking dog facing downward I got chipmunk I got fish I got spotted fox,1
got it,1
I got crow Loch Ness monster flamingo hummingbird,1
got it,1
wait is the uh last guy running upward,0
got it,1
got it,1
I got the woman holding the handkerchief I had the more clear guy standing on one foot and then I had a little fuzzier dude standing on one foot and then I have chris,0
got it,1
alright I got iron hoof hot soup letter e slash desk,0
alright I got the ninja star batman swimming seal and upside down rubber ducky,1
got it,1
I got speedboat uh weirdly shaped rectangle pipe and then cave,0
kind of looks like a goat got it,1
alright I got the hot bowl sign like a hot cup of soup and then arrow and then a house with a staircase leading up to it and then a tree,0
first two again sorry I had a query,0
alright got it,1
I got a pot a rhombus a weirdly shaped rectangle and then a speedboat,0
got it,1
I got a bird with a large hump on it seal ostrich with triangles for feet and then upside down flamingo,1
I got it,0
alright I got uh that thing you call I forget what its called the dog with this schnauzer I think it was I dont remember but the and then a fish and then a fox laying down,0
got it,0
I got upside down crow loch ness monster flamingo and then hummingbird,1
I got upside down crow loch ness monster flamingo and then hummingbird,0
got it,1
I got the bong I got the ramp I got the bridge and then I got the rectangle missing corner,0
got it,1
all right i got a three legged dog looks like or like it or whatever a bear on animals standing on one leg and then a cat perched up with no arms or tail ,0
I got ,1
alright um this one weird weird shape guy diamond on top and then a triangle to the left and then a person standing on one foot holding a triangle a third one is a person holding a triangle but its a little bit a little bit more distorted than the other one and the last one is Chris,1
uh no the third ones the fuzzier one,0
I pressed done,0
yeah I could see like an ugg like a crappy made ugg okay I got it,1
I got an iron footprint a hot soup and then the letter e or a desk,0
got it,1
I got the weird shaped flying animal the two triangles upside down ostrich batman swimming upside down and then the ninja star,1
oh the,0
i got a cat with no tail perched and then I got a dog with a diamond furred tail and then I got a weird shape and then I got Batman swimming,1
yeah I can see a plane definitely yeah,0
I like to think of the third one as the letter c but you got it,0
got a person standing on one leg holding a triangle I got a person running with a triangle body a person with the arrows of the head upside down and then a person holding a triangle upside down,1
got it,1
I got a person kicking a football I got a person upside down with an arrow as a head a person with one leg holding a triangle and a lady in a dress,1
got it,1
got it ,1
right cool all I have a rectangle with quarters missing I have a pot upside down apple bridge,0
you can call it a cat may I got,0
I have upside down guy praying I have guy laying on his back I have guy upside down running to the left does arm straight out and the guy running downward,1
yeah,1
got it I think the whale looks more like a stingray but well go with a whale,0
I got an avalanche I have a sailboat I have a footprint I have a seal,1
is that first phone call is like a diamond or a ruby,0
got it,1
got it,1
I have flying bird swan loch ness monster duck with two feet,0
I got it I think the first one looks like a bowl of rice with chopsticks sticking out of it but thats just me I got,1
looks like a ball with rice and the chopsticks sticking out of it but we dont we dont have to call that hold on,1
add added,1
I square body dude I have lady in a dress I have guy running upwards think I run into the,0
yeah,0
apple speed sail sailboat let her be,0
got it ,0
got it,0
cave racer christmas tree bridge,0
yeah it,1
I got the half finished ask or I like to see the hot soup symbol which is a trap is already in the round this the christmas tree and the,1
I have,1
yeah,1
I got stingrays last tornado slash whale and then third one second one Im not really sure to see an airplane flying downward loch ness monster and then dog,1
always the first two,0
oh okay and I think would you say the first one looks looking a horse the second one looks a ram,0
crap I miss that question I can tell rectangle missing a corner and they got triangle man apple with a bite out of it and then just all apple,1
I think got,1
sailboat hold on,0
I got sailboat arrow pointing to the right chevron arrow and then pot,0
thirty percent person I got a crow crab submarine a rubber ducky,1
yeah,0
lady in a dress with her head to the right address their head to the left I guy holding a triangle guy running upward,0
yeah then,1
I have a sailboat upside down a bridge a ramp and an arrow,0
she,0
first has an upside down sailboat bridge,1
say that again,0
sorry I zoned out was my fault I whereas the apple Im sorry,0
I think I got,0
how is that an airforce symbol but yeah I got it i guess,1
alrighty so what we have today is we have a dog and then we have another dog but its on his hind legs and then we have a crab and then we have a weird looking dog going left with the human it looks like,1
naw at the last one the first one is the dog running downward,1
winner winner chicken dinner,0
I got a tea kettle I got windmill iron mountain,1
what are the last on the horse second the last one is a hand puppet is that right are sitting dogs,1
sure I think I got it,1
yeah I got it,1
I got this rubber ducky and then I got this flamingo and I got this crab and then I got this hummingbird with the triangle wings,0
winter winner chicken dinner,1
sure,0
I got the dog I got the dog running down I got the laying down bunny I have the ram I had the upsidedown whale,1
winner winner chicken dinner,0
alright got the upside down mountain by the triangle diamond and that I had to die are that the the the the triangle with the m in it and then the Abraham Lincoln one,1
I dont know what you said for the first one but im pressing done,0
Im good alright palm tree triangle speed boat,0
i have em,1
upside down raptor upside down duck with two feet flying down bird rooster,1
upside down raptor,0
or like you like to say an ostrich,1
no the first one is the bird with long tail upside down the third one is the turkey flying down,1
yeah I got it,1
so I got the upside down guy holding a triangle I have fully handkerchief sideways I have the person running down with two triangle arms and in the lady handkerchief standing upright,0
yeah I think I got that,1
I got the fox I have the bunny I have the turtle how the dog facing downward,0
yeah I got,0
yeah I got the big block of looks like a number of doors got the ramp I have a a letter b and then I have a  steamboat,1
sure,1
I got half a christmas tree then I got this weird looking rectangle with things cut off of it then a steamboat  yes the steamboat unheard of right get it then I have a,0
yeah I think I got this,1
yeah I got those,1
I got the fat raptor slash ostrich and then I have the pelican slash flamingo looking backwards upside down and then I have the weirdly shapedlochness monster and then I have the bird flying down in the bottom left,1
got it,1
I have Russian dude slash sharks slash plant then I have sailboat with two sails than boat upside down and then the three sailboat,0
got it,1
no I dont have it i lied all right I got the flying bird to the left and then I had the upside down flamingo then I hvae the sideways flamingo,1
got it,1
got it,1
first one looks like an animal on its two legs with a tail and like a triangle sticking out underneath its head the weirdly shaped loch ness monster turtle and the arrows pointing downward,0
got it,0
I got an axe a weirdly shaped sailboat um sideways an iron and sideways birthday cake,1
got it,1
got it,0
I got a man walking hes sideways walking upward with a square body a second one is a person who is who has a smaller triangle body and the third one is the person with the larger triangle body and the last one looks like hes kicking a football or just kickin,0
got it,0
uh sail boat sideways uh the bridge the big shape what looks like a trapezoid and a rectangle mixed together and the weirdly shaped sailboat,1
got it,1
oh that weird shape with a diamond with the thing sticking out of the right side of it uh sideways speedboat uh trapezoid and then a ramp,0
got it,1
got it,1
I think I got it,1
I think I got it,1
alright I got a pipe um a diamond with flat edges on the side um looks like something six has like pincers and then a pot,0
got it,1
first one is the I know its got  triangles like half a triangle sticking out a left its kind of one of the smaller pictures and then the roof this second one not sure third one looks like a squirrel almost on two legs and then the fourth one as well as a squirrel but it has three legs,1
got it,0
I got up upper upside down rubber ducky us upside down crow sideways rubber ducky and the last one looks like a sideways peacock almost,1
got it,1
I got a house an axe upside down person with a top hat and a step,0
what was the second one was it the x,0
got it,0
first one is a guy with a top hat an axe a house with a chimney and the last one looks like a looks like a house looking sideways with the steps leading up to the front door,0
got it,1
the first one like the weirdly shape loch ness monster upright the second one is upside down loch ness monster third one is a flying bird flying kind of diagonally and then the fatter bird looks like an ostrich,0
got it,1
got a tree house a sideways birthday cake an upside down windmill,0
think I got it,1
I got a cave with the door missing out it an apple I have a christmas tree Julianna describes this as a skeleton key is got like a diamond on the left,1
got it,0
I got a turtle a baseball field some weird shape and then a spaceship point to the le right,0
got it,1
I got a dog a weird shape laying down bunny and like a cat on its hind I dont even know,1
what was the first one,0
what was the first one,0
got it,1
I got an upside down windmill upside down candle triangle diamond and a sailbaot,1
what,0
I guess an upside down windmill an upside down candle a triangle and diamond and a sailboat,1
got it,0
I got a weird shape with a triangle sticking out of the left side a sailboat a pot and a bunch of triangles pointing left,0
got it,1
alright I got a what I call a peacock like got a big rear end and then a flamingo upside down then a seal and then a flamingo looking backwards upside down,1
got it,1
I got that cat looking thing and its on its like rear a rear legs I dont know and then a weirdly shaped animal with that with a rhombus as a tail and then a fish pointing downward and a fish pointing upward or a spaceship flying upward,0
got it,1
I got a bunny a dog a whale thats upside down and then a fish,0
got it,1
got it,1
a weirdly shaped rectangles like I was is what I call it,0
duh,1
got the weirdly shaped loch ness monster uh to me it looks like a stingray and then the third one is that two triangles and the last one looks like a hand puppet facing downward,0
no you did not no you did not get it,1
yep got it,1
got a man with a square body guy in a field position one with a dress and a guy standing on one foot holding a triangle,1
yeah,0
got it,1
a weird shape the big one with the diamond at the top and the triangle thats sticking out on the left and then a person holding a triangle sideways person on one foot holding a triangle  and then a person laying down on his back,0
got it,1
my loch ness monsters first and then an ostriche is second and then a swan sideways is third and then a hummingbird with the two triangles as ,0
sure why not I got it,1
I got a windmill sideways and then that weird shape with triangles sticking out on the left and then a seal and then a house,0
is the one with the two triangles feet are the triangles separated or are they like kinda together does that make sense,0
I got it,0
