UTTERANCE,LABEL
I have a guy holding a pizza split legs guy model walking downward fetal position,0
got it,1
handkerchief pizza man butler and the woman model woman walking down,0
got it,1
I have a boot a hammer an unfinished desk ok boot hammer unfinished desk triangle square,0
thank you got it,1
okay I gots the alpaca uh prairie dog a ram and a bunny,0
got it,1
okay I have a ram a fish a dog and then a weird little animal,0
always think it looks like an armadillo for some reason I got it,1
got a rupee a c a se- a speed boat then a sailboat,0
I got it,1
I have a windmill a hammer a feather and a windmill that sideways so the first one is upside down,0
got it ,1
okay I got a hummingbird upside down flamingo a fat crow and upside down flying bird,0
got it,1
I have a rocket ship a sailboat an avalanche of shapes and a feather,0
rocket and then sailboat,0
yep,0
okay got it,1
okay I got a Eiffel Tower uh nacho dance a big sailboat and then a house,0
is the second one where like the shapes arent connected,0
yeah I heard it was like a nacho dance or something,0
okay I dont see that but I got it,1
I have a hummingbird a flamingo thats completely upside down a loch ness monster and the flamingo looking back,0
got it,1
sideways cave a pot a boat and then a apple,0
got it,0
okay I have a up and down sailboat a hoofprint a upside down sailboat and then a house,0
got it,1
okay I have a dog looking downward I have a little squirrel with its hind legs up I have a crab and then I have a dog I guess with the flat nose,0
got it,1
I have houseboat a sailboat a windmill and arrows,0
would you look at that I had the same thing,1
I have a teapot a windmill and iron and a mountain,1
I have a fox a baseball field a weird animal with a weird head and then I have a hand puppet going down,0
does the third image look like a dog peeing with his leg up,0
sure,0
okay I got it,1
I have a sideways flamingo I have a chicken I have a duck and i have a crab,0
got it,1
rubber duck hummingbird crab flamingo,0
got it,1
I have a unicorn pony looking thing a fish a guy upside down with a hat on and then a dog looking backward,0
what the heck what are you talking about,0
does it look like an ant eater,0
sure,0
ok then I got it,1
I have a dog running downwards a bunny another unicorn looking thing and an upside down whale,0
got it,1
I have an arrow a two sailed sail boat a birthday cake and then a weird sailed sailboat,0
got it,1
I have a mountain a triangle square another big triangle with pieces cut out and a plant,0
got it,1
I have a rocket ship a weird sailboat following a triangle square,0
got it,1
windmill triangle speed boat sailboat,0
got it,1
chevron plant teepee house,0
hit done,1
I was answering a query okay raptor flying bird rooster duck with feet,0
whats the raptor,0
I think you call it a chicken chicken with a long tail,0
okay so redo all that,0
chicken flying bird rooster duck with two feet,0
got it,1
I have a duck sitting a big flying bird a dragon and a crab,0
got it,1
I have an upside down butler a lady with the handkerchief that standing up and then she sideways and the third one and then a skydiving guy,0
got it,1
apple parallelogram boat triangle,0
got it,1
turtle cat bunny weird dog shape,0
thats not a dog at all Ellen but okay,0
yes it is it looks like Pluto,1
dog dog with its mouth oh my god so many dogs okay dog running down dog with its mouth open has a square nose and then dog thats it has its ears big ears perked up and then arrow,0
second one I turn your head to the right it looks like an indian,0
but I got it,0
I dont see that,1
its there okay I have a baseball plate a freight boat a slant and a big b or a stove,1
is the cat standing the second one,0
yes,0
got it,1
half christmas tree freight boat pot and then weird shape,0
got it,1
fat crow loch ness monster peacock duck with two feet,1
sorry,0
got it,0
did you click done Ellen,1
okay I have a loch ness monster a sparrow which is like the big one and then I have a flamingo looking back and then I have a flying bird,0
I got it,0
fifteen minutes,1
what are the last two,0
good job Ellen you got it right um salsa dancer and running girl,0
thanks I got it,1
got it,1
I have loch ness monster thing crow vulture and a swan,0
whats the difference between which ones fat and which ones skinny,0
skinny a second fat is third,0
got it,1
a flying bird a flamingo pointing to the left a loch ness monster then an upside down flamingo,0
got it,1
okay i have a pot thats straight up side up straight up and then i have a pot to the side i have a plant and then i have a house,0
got it,1
I have guy with square head a kind of looks like Michael Jordan um server dude the big guy thats taken a huge step and then a guy walking upward,0
does the third one take up most of the square,0
yes,0
ok then I got it,1
okay I didnt get it I have a fish a loch ness monster a rocket ship and a ram slash goat slash unicorn,0
